transaction_id,customer_id,product_id,order_date,order_value,payment_method,device_type,discount_applied,shipping_delay_days,fraud_label
TXN0051271,CUST018211,PROD00050,2021-11-11,338.46,Debit Card,Mobile,0.33,7,0
TXN0051272,CUST000594,PROD00715,2023-04-12,412.78,Credit Card,Mobile,0.42,9,0
TXN0051273,CUST003154,PROD01465,2023-10-20,330.14,Crypto,Mobile,0.49,10,0
TXN0051274,CUST009986,PROD01450,2023-09-03,406.54,Crypto,Mobile,0.27,9,0
TXN0051275,CUST006812,PROD00526,2023-05-13,88.21,UPI,Mobile,0.12,4,0
TXN0051276,CUST022054,PROD00104,2020-01-03,148.22,Debit Card,Mobile,0.46,4,0
TXN0051277,CUST000525,PROD01109,2023-08-15,508.98,Crypto,Desktop,0.35,6,0
TXN0051278,CUST009411,PROD00675,2022-05-19,487.31,UPI,Mobile,0.48,1,0
TXN0051279,CUST003647,PROD00387,2020-10-15,584.56,Credit Card,Mobile,0.33,8,0
TXN0051280,CUST008959,PROD00452,2021-05-13,443.24,Crypto,Mobile,0.39,8,0
TXN0051281,CUST005813,PROD01385,2022-02-10,392.47,PayPal,Desktop,0.45,4,0
TXN0051282,CUST010535,PROD00304,2024-03-08,237.33,Debit Card,Desktop,0.38,0,1
TXN0051283,CUST020561,PROD01788,2019-12-18,166.41,Credit Card,Desktop,0.28,5,0
TXN0051284,CUST021192,PROD00498,2021-05-24,286.06,PayPal,Mobile,0.24,5,0
TXN0051285,CUST018135,PROD01964,2021-08-25,267.78,UPI,Tablet,0.41,8,0
TXN0051286,CUST012469,PROD01823,2019-03-30,475.09,UPI,Tablet,0.39,2,0
TXN0051287,CUST023685,PROD00476,2021-02-02,791.54,Crypto,Mobile,0.18,2,0
TXN0051288,CUST020093,PROD01579,2023-08-08,325.03,PayPal,Mobile,0.25,9,0
TXN0051289,CUST020465,PROD00660,2020-10-23,294.11,Credit Card,Tablet,0.32,7,0
TXN0051290,CUST001210,PROD01861,2023-03-17,44.3,Credit Card,Mobile,0.01,4,0
TXN0051291,CUST014992,PROD01045,2022-09-07,821.08,Crypto,Tablet,0.12,10,0
TXN0051292,CUST023314,PROD00814,2019-12-11,137.78,Credit Card,Mobile,0.13,9,0
TXN0051293,CUST008497,PROD00371,2024-04-25,457.38,PayPal,Mobile,0.44,10,0
TXN0051294,CUST019610,PROD00957,2021-06-06,237.45,Credit Card,Tablet,0.17,7,0
TXN0051295,CUST019659,PROD00624,2024-05-01,530.97,Crypto,Desktop,0.27,3,0
TXN0051296,CUST008415,PROD00104,2019-12-23,159.2,PayPal,Tablet,0.42,0,1
TXN0051297,CUST012327,PROD00611,2021-08-26,852.66,Crypto,Desktop,0.13,3,0
TXN0051298,CUST002423,PROD00618,2024-02-24,767.86,UPI,Tablet,0.06,1,0
TXN0051299,CUST013921,PROD01978,2022-08-21,177.16,Crypto,Tablet,0.47,4,0
TXN0051300,CUST015653,PROD01109,2019-07-15,508.98,Crypto,Mobile,0.35,7,0
TXN0051301,CUST006691,PROD00330,2020-03-11,398.26,Credit Card,Tablet,0.09,10,0
TXN0051302,CUST022488,PROD01760,2022-09-27,198.28,PayPal,Tablet,0.41,9,0
TXN0051303,CUST009783,PROD01559,2023-02-19,250.55,Crypto,Desktop,0.39,7,0
TXN0051304,CUST007433,PROD01118,2019-04-14,248.08,UPI,Mobile,0.42,2,0
TXN0051305,CUST006794,PROD01536,2024-06-22,771.86,Credit Card,Mobile,0.14,5,0
TXN0051306,CUST012086,PROD01224,2021-10-08,352.4,Credit Card,Desktop,0.22,2,0
TXN0051307,CUST014474,PROD00117,2023-08-19,245.53,Debit Card,Mobile,0.35,10,0
TXN0051308,CUST012099,PROD00074,2022-04-30,679.98,Credit Card,Desktop,0.2,7,0
TXN0051309,CUST018354,PROD00361,2019-05-02,763.79,PayPal,Mobile,0.03,5,0
TXN0051310,CUST014001,PROD01690,2021-05-11,315.87,UPI,Desktop,0.07,4,0
TXN0051311,CUST015284,PROD00363,2023-01-28,430.74,Crypto,Tablet,0.3,6,0
TXN0051312,CUST005473,PROD00025,2024-05-03,8.5,Credit Card,Tablet,0.19,6,0
TXN0051313,CUST018909,PROD00447,2020-12-18,76.84,Debit Card,Desktop,0.0,1,0
TXN0051314,CUST001183,PROD01348,2019-05-24,181.65,PayPal,Tablet,0.38,6,0
TXN0051315,CUST006668,PROD00259,2020-12-11,630.66,Debit Card,Mobile,0.21,4,0
TXN0051316,CUST014650,PROD01738,2020-03-27,187.05,Credit Card,Desktop,0.16,9,0
TXN0051317,CUST017968,PROD00650,2020-12-01,97.1,Credit Card,Desktop,0.36,5,0
TXN0051318,CUST012782,PROD00919,2023-06-16,706.78,PayPal,Tablet,0.23,0,0
TXN0051319,CUST002173,PROD00026,2019-09-17,474.73,UPI,Mobile,0.35,9,0
TXN0051320,CUST013438,PROD01793,2023-07-12,572.82,Credit Card,Mobile,0.01,1,0
TXN0051321,CUST024294,PROD01161,2023-11-17,157.92,Debit Card,Mobile,0.0,6,0
TXN0051322,CUST022310,PROD00292,2023-12-26,296.42,Credit Card,Mobile,0.28,1,0
TXN0051323,CUST024267,PROD00674,2019-05-20,339.39,Crypto,Desktop,0.49,10,0
TXN0051324,CUST019481,PROD01611,2022-03-15,685.82,UPI,Tablet,0.14,2,0
TXN0051325,CUST009971,PROD00615,2023-05-25,291.86,Credit Card,Desktop,0.34,9,0
TXN0051326,CUST011349,PROD00298,2021-08-24,779.34,Crypto,Tablet,0.09,6,0
TXN0051327,CUST005761,PROD01617,2021-02-06,642.35,Credit Card,Mobile,0.16,1,0
TXN0051328,CUST023788,PROD01844,2020-10-09,284.34,Crypto,Desktop,0.04,2,0
TXN0051329,CUST006043,PROD01259,2019-12-25,369.81,PayPal,Mobile,0.44,0,0
TXN0051330,CUST004428,PROD01804,2024-01-07,443.91,UPI,Desktop,0.16,0,0
TXN0051331,CUST013048,PROD01652,2019-02-23,594.34,Credit Card,Mobile,0.12,5,0
TXN0051332,CUST005681,PROD01506,2020-01-27,258.51,UPI,Mobile,0.37,7,0
TXN0051333,CUST008606,PROD00763,2022-02-08,874.51,Credit Card,Tablet,0.1,7,0
TXN0051334,CUST010081,PROD01124,2024-04-13,612.63,Crypto,Tablet,0.12,6,0
TXN0051335,CUST002576,PROD00123,2020-10-29,913.31,Credit Card,Tablet,0.05,4,0
TXN0051336,CUST013927,PROD01978,2020-01-27,173.82,PayPal,Desktop,0.48,7,0
TXN0051337,CUST006440,PROD01135,2019-08-16,879.03,Credit Card,Mobile,0.12,3,0
TXN0051338,CUST014780,PROD01818,2021-02-03,121.28,UPI,Desktop,0.5,3,0
TXN0051339,CUST010232,PROD01666,2019-06-18,817.1,UPI,Desktop,0.09,10,0
TXN0051340,CUST017948,PROD01822,2022-09-23,317.12,UPI,Mobile,0.01,7,0
TXN0051341,CUST008744,PROD00939,2023-04-26,311.99,PayPal,Tablet,0.45,5,0
TXN0051342,CUST011084,PROD01405,2021-08-06,388.1,Crypto,Desktop,0.29,3,0
TXN0051343,CUST006231,PROD01706,2019-07-12,518.75,Credit Card,Mobile,0.18,1,0
TXN0051344,CUST015628,PROD01398,2019-11-18,646.39,Crypto,Tablet,0.26,10,0
TXN0051345,CUST002190,PROD00901,2019-11-27,455.61,PayPal,Mobile,0.13,5,0
TXN0051346,CUST006217,PROD01495,2020-04-20,377.88,PayPal,Tablet,0.32,1,0
TXN0051347,CUST002029,PROD01903,2022-06-20,618.47,Debit Card,Mobile,0.31,8,0
TXN0051348,CUST000234,PROD00977,2021-07-15,725.26,Crypto,Mobile,0.04,1,0
TXN0051349,CUST003347,PROD00138,2023-10-26,513.17,Credit Card,Mobile,0.46,10,0
TXN0051350,CUST006025,PROD01440,2024-05-12,34.71,Credit Card,Mobile,0.23,4,0
TXN0051351,CUST011614,PROD01272,2023-12-06,554.31,PayPal,Tablet,0.1,5,0
TXN0051352,CUST002619,PROD00590,2023-09-21,406.84,PayPal,Desktop,0.15,10,0
TXN0051353,CUST017296,PROD00726,2021-02-04,477.58,Credit Card,Tablet,0.43,8,0
TXN0051354,CUST011191,PROD00316,2019-09-16,12.91,Credit Card,Desktop,0.19,10,0
TXN0051355,CUST002279,PROD01738,2023-09-29,160.33,UPI,Mobile,0.28,1,0
TXN0051356,CUST016759,PROD01340,2022-08-06,474.99,Debit Card,Mobile,0.47,6,0
TXN0051357,CUST000639,PROD01568,2021-07-16,52.26,UPI,Tablet,0.33,3,0
TXN0051358,CUST008726,PROD01991,2022-05-31,522.95,Credit Card,Mobile,0.34,0,0
TXN0051359,CUST007403,PROD01410,2024-03-24,565.63,PayPal,Desktop,0.12,6,0
TXN0051360,CUST010763,PROD01018,2019-06-02,325.37,UPI,Tablet,0.33,0,0
TXN0051361,CUST009021,PROD01179,2020-02-01,189.07,PayPal,Mobile,0.2,7,0
TXN0051362,CUST019018,PROD01697,2019-09-07,312.62,UPI,Tablet,0.46,8,0
TXN0051363,CUST016858,PROD00467,2021-11-07,581.92,Crypto,Tablet,0.06,4,0
TXN0051364,CUST019389,PROD00226,2023-06-26,844.92,PayPal,Mobile,0.14,1,0
TXN0051365,CUST019951,PROD01469,2023-07-02,959.87,Debit Card,Tablet,0.03,0,0
TXN0051366,CUST004989,PROD01947,2021-01-07,491.09,Debit Card,Mobile,0.19,10,0
TXN0051367,CUST000535,PROD01296,2020-11-20,869.21,Crypto,Desktop,0.07,5,0
TXN0051368,CUST002922,PROD00889,2024-01-22,353.63,UPI,Mobile,0.42,6,0
TXN0051369,CUST020906,PROD01063,2021-04-06,194.45,UPI,Tablet,0.46,10,0
TXN0051370,CUST001279,PROD00012,2019-06-17,635.92,PayPal,Desktop,0.33,10,0
TXN0051371,CUST013016,PROD00635,2022-11-23,724.08,Credit Card,Tablet,0.05,9,0
TXN0051372,CUST016632,PROD01972,2019-09-22,350.12,Debit Card,Desktop,0.17,9,0
TXN0051373,CUST016886,PROD01069,2020-10-26,352.85,Credit Card,Desktop,0.48,1,0
TXN0051374,CUST000053,PROD01707,2023-03-24,705.86,UPI,Mobile,0.07,0,0
TXN0051375,CUST018996,PROD00825,2022-09-09,655.14,Credit Card,Desktop,0.28,0,0
TXN0051376,CUST006133,PROD00282,2024-03-21,788.23,Credit Card,Mobile,0.18,3,0
TXN0051377,CUST008386,PROD00562,2020-06-24,411.69,PayPal,Mobile,0.5,10,0
TXN0051378,CUST023007,PROD01983,2019-03-25,293.96,Crypto,Tablet,0.14,10,0
TXN0051379,CUST004862,PROD00620,2022-03-16,453.98,UPI,Mobile,0.02,9,1
TXN0051380,CUST009494,PROD01258,2022-08-18,586.88,Debit Card,Tablet,0.35,0,0
TXN0051381,CUST018046,PROD00272,2024-02-17,773.84,Debit Card,Tablet,0.16,9,0
TXN0051382,CUST018618,PROD01032,2024-02-02,563.2,PayPal,Mobile,0.33,4,0
TXN0051383,CUST018828,PROD01985,2019-08-11,751.57,Crypto,Mobile,0.05,3,0
TXN0051384,CUST020365,PROD00860,2023-05-26,448.06,Credit Card,Desktop,0.26,5,0
TXN0051385,CUST018068,PROD00471,2019-03-28,169.95,Debit Card,Mobile,0.19,0,0
TXN0051386,CUST001917,PROD00142,2019-08-28,362.77,Debit Card,Tablet,0.27,0,0
TXN0051387,CUST024579,PROD00600,2024-02-22,43.73,PayPal,Tablet,0.43,7,0
TXN0051388,CUST009646,PROD01427,2022-10-24,66.91,Crypto,Desktop,0.49,5,0
TXN0051389,CUST000994,PROD00915,2023-04-28,123.91,Crypto,Desktop,0.38,10,0
TXN0051390,CUST012467,PROD01939,2023-06-14,46.33,Debit Card,Tablet,0.38,4,0
TXN0051391,CUST005273,PROD01473,2021-02-24,309.59,Credit Card,Desktop,0.26,0,0
TXN0051392,CUST006244,PROD00351,2022-12-22,831.56,Crypto,Desktop,0.05,0,0
TXN0051393,CUST002547,PROD00630,2019-05-21,167.8,Crypto,Tablet,0.33,1,0
TXN0051394,CUST007906,PROD01909,2019-11-20,125.24,Debit Card,Mobile,0.07,6,0
TXN0051395,CUST015594,PROD00882,2020-05-10,568.42,PayPal,Tablet,0.12,9,0
TXN0051396,CUST019323,PROD01131,2019-02-19,212.17,Crypto,Desktop,0.35,6,0
TXN0051397,CUST020214,PROD00980,2022-09-11,392.52,Credit Card,Tablet,0.33,2,0
TXN0051398,CUST019818,PROD01474,2020-07-11,152.21,Credit Card,Tablet,0.16,1,1
TXN0051399,CUST005147,PROD01723,2019-12-17,129.96,Debit Card,Tablet,0.39,1,0
TXN0051400,CUST009594,PROD00090,2021-06-08,373.1,UPI,Desktop,0.47,8,0
TXN0051401,CUST015234,PROD00205,2023-07-11,459.72,PayPal,Mobile,0.27,1,0
TXN0051402,CUST020863,PROD00770,2021-03-10,408.53,Credit Card,Tablet,0.34,1,0
TXN0051403,CUST017962,PROD00565,2020-07-20,345.44,Crypto,Mobile,0.14,7,0
TXN0051404,CUST006010,PROD00218,2024-01-06,275.1,UPI,Desktop,0.49,10,0
TXN0051405,CUST015759,PROD01748,2019-04-03,364.32,PayPal,Desktop,0.14,7,0
TXN0051406,CUST012187,PROD00586,2020-12-23,449.42,Crypto,Tablet,0.44,10,0
TXN0051407,CUST016231,PROD01330,2023-02-04,244.52,Crypto,Tablet,0.46,5,0
TXN0051408,CUST024868,PROD01813,2022-08-04,137.55,Credit Card,Desktop,0.36,9,0
TXN0051409,CUST000262,PROD01570,2023-08-12,117.84,Credit Card,Tablet,0.41,8,0
TXN0051410,CUST007603,PROD00550,2019-08-19,636.74,PayPal,Desktop,0.23,6,0
TXN0051411,CUST022325,PROD01780,2021-08-21,309.42,Crypto,Desktop,0.46,4,1
TXN0051412,CUST022780,PROD00622,2021-02-27,344.8,PayPal,Desktop,0.37,3,0
TXN0051413,CUST013751,PROD01811,2019-06-22,511.8,Credit Card,Desktop,0.16,6,0
TXN0051414,CUST018875,PROD01404,2021-09-28,60.51,Crypto,Mobile,0.02,6,0
TXN0051415,CUST009401,PROD00738,2019-09-10,588.29,Credit Card,Desktop,0.27,2,0
TXN0051416,CUST024523,PROD01785,2021-01-11,168.82,PayPal,Mobile,0.42,0,0
TXN0051417,CUST001990,PROD00238,2019-06-01,340.67,PayPal,Desktop,0.43,8,1
TXN0051418,CUST002079,PROD00432,2020-12-15,400.79,Credit Card,Tablet,0.42,3,0
TXN0051419,CUST019084,PROD00988,2019-03-16,310.27,Credit Card,Desktop,0.11,9,0
TXN0051420,CUST024449,PROD00645,2021-07-13,444.66,UPI,Desktop,0.21,6,0
TXN0051421,CUST021637,PROD01167,2019-04-10,138.46,PayPal,Mobile,0.31,4,0
TXN0051422,CUST014398,PROD00648,2020-10-10,226.17,PayPal,Tablet,0.33,8,0
TXN0051423,CUST018803,PROD01156,2023-11-24,586.49,UPI,Tablet,0.17,9,0
TXN0051424,CUST017495,PROD00066,2020-05-20,229.1,Debit Card,Mobile,0.35,2,0
TXN0051425,CUST004093,PROD00633,2021-10-07,432.54,Crypto,Mobile,0.3,8,0
TXN0051426,CUST008068,PROD00582,2021-12-11,11.51,Crypto,Desktop,0.28,6,0
TXN0051427,CUST006214,PROD00510,2021-11-16,208.2,PayPal,Desktop,0.33,4,0
TXN0051428,CUST010642,PROD00066,2023-07-11,246.72,Credit Card,Tablet,0.3,6,0
TXN0051429,CUST023537,PROD01892,2023-10-15,292.18,Credit Card,Mobile,0.08,6,0
TXN0051430,CUST004216,PROD01821,2019-02-10,448.64,Debit Card,Mobile,0.44,9,0
TXN0051431,CUST005534,PROD01061,2020-05-10,101.09,UPI,Desktop,0.12,7,0
TXN0051432,CUST022884,PROD00734,2022-03-16,241.6,Credit Card,Tablet,0.37,7,1
TXN0051433,CUST015096,PROD01859,2021-12-01,590.69,Debit Card,Tablet,0.09,8,1
TXN0051434,CUST019183,PROD00360,2022-03-31,456.44,Crypto,Desktop,0.33,5,0
TXN0051435,CUST005807,PROD01363,2022-03-05,74.43,Credit Card,Desktop,0.45,5,0
TXN0051436,CUST021462,PROD01973,2023-05-09,984.65,PayPal,Tablet,0.0,8,0
TXN0051437,CUST009419,PROD01236,2021-10-05,451.57,Crypto,Desktop,0.49,4,0
TXN0051438,CUST013686,PROD00432,2019-06-21,684.11,UPI,Mobile,0.01,9,0
TXN0051439,CUST001025,PROD01696,2020-03-08,502.32,Credit Card,Tablet,0.01,1,0
TXN0051440,CUST004843,PROD00229,2023-06-14,529.95,Debit Card,Tablet,0.43,8,0
TXN0051441,CUST018925,PROD00276,2024-02-15,598.17,UPI,Desktop,0.35,3,0
TXN0051442,CUST002389,PROD01579,2020-11-11,411.71,PayPal,Tablet,0.05,10,0
TXN0051443,CUST016367,PROD01833,2019-11-14,308.15,Debit Card,Tablet,0.47,2,0
TXN0051444,CUST009835,PROD00268,2023-11-27,103.47,PayPal,Desktop,0.34,7,0
TXN0051445,CUST017290,PROD01308,2021-02-15,379.02,Crypto,Desktop,0.06,1,0
TXN0051446,CUST005376,PROD00680,2020-05-23,88.63,Crypto,Mobile,0.43,9,0
TXN0051447,CUST020513,PROD00189,2019-04-07,268.91,Credit Card,Tablet,0.24,9,0
TXN0051448,CUST011111,PROD00116,2019-12-01,531.28,Debit Card,Mobile,0.14,4,0
TXN0051449,CUST000643,PROD01967,2021-09-11,561.98,Crypto,Mobile,0.41,7,0
TXN0051450,CUST010174,PROD00539,2021-09-27,211.89,Debit Card,Desktop,0.37,10,0
TXN0051451,CUST006633,PROD00617,2020-09-09,612.37,UPI,Tablet,0.31,5,0
TXN0051452,CUST023044,PROD01536,2021-08-27,493.63,PayPal,Tablet,0.45,1,0
TXN0051453,CUST008120,PROD01243,2019-02-21,37.91,UPI,Tablet,0.43,9,0
TXN0051454,CUST014625,PROD00025,2021-12-22,9.34,Crypto,Desktop,0.11,2,0
TXN0051455,CUST020241,PROD01400,2019-05-26,161.35,Debit Card,Mobile,0.44,6,0
TXN0051456,CUST016873,PROD00907,2022-05-20,686.74,UPI,Tablet,0.19,6,0
TXN0051457,CUST013439,PROD00212,2023-08-29,416.87,UPI,Mobile,0.22,2,0
TXN0051458,CUST000771,PROD00332,2019-02-17,302.06,Debit Card,Tablet,0.49,9,0
TXN0051459,CUST000996,PROD01402,2022-01-13,597.47,UPI,Mobile,0.38,4,0
TXN0051460,CUST004937,PROD01300,2021-07-26,700.37,Credit Card,Mobile,0.16,8,0
TXN0051461,CUST017204,PROD01499,2021-03-05,500.72,Credit Card,Mobile,0.32,6,0
TXN0051462,CUST011458,PROD00820,2020-11-21,458.51,UPI,Desktop,0.27,5,0
TXN0051463,CUST005207,PROD00160,2020-09-29,522.72,UPI,Mobile,0.06,4,0
TXN0051464,CUST006825,PROD00607,2019-04-29,350.86,UPI,Tablet,0.44,7,0
TXN0051465,CUST006659,PROD01815,2020-01-08,81.48,UPI,Desktop,0.41,1,0
TXN0051466,CUST022897,PROD01563,2023-09-06,87.57,PayPal,Tablet,0.39,0,0
TXN0051467,CUST002506,PROD01682,2020-04-10,481.21,Credit Card,Desktop,0.28,5,0
TXN0051468,CUST009802,PROD01842,2022-05-04,410.35,Credit Card,Tablet,0.11,10,0
TXN0051469,CUST002896,PROD00690,2021-07-10,146.9,Crypto,Tablet,0.44,2,0
TXN0051470,CUST008527,PROD01749,2022-10-12,589.32,Crypto,Desktop,0.18,10,0
TXN0051471,CUST002246,PROD00013,2021-11-03,305.01,PayPal,Tablet,0.01,6,0
TXN0051472,CUST023684,PROD01856,2021-11-15,15.06,Credit Card,Tablet,0.49,6,0
TXN0051473,CUST002402,PROD01181,2019-01-15,122.24,Crypto,Desktop,0.43,8,0
TXN0051474,CUST008864,PROD01705,2022-06-21,415.93,UPI,Desktop,0.31,2,0
TXN0051475,CUST001173,PROD01135,2020-02-05,988.91,UPI,Desktop,0.01,6,0
TXN0051476,CUST002523,PROD00675,2019-10-08,834.05,PayPal,Tablet,0.11,7,0
TXN0051477,CUST017202,PROD01596,2020-01-04,292.58,Debit Card,Mobile,0.23,8,1
TXN0051478,CUST016300,PROD00483,2023-12-30,478.97,PayPal,Mobile,0.31,9,0
TXN0051479,CUST007997,PROD01654,2020-08-04,487.9,PayPal,Tablet,0.35,7,0
TXN0051480,CUST003919,PROD00331,2023-08-27,488.26,Crypto,Desktop,0.39,10,0
TXN0051481,CUST014529,PROD00370,2019-02-16,546.8,Debit Card,Tablet,0.28,8,0
TXN0051482,CUST014065,PROD00156,2023-12-04,253.26,PayPal,Tablet,0.33,10,1
TXN0051483,CUST017744,PROD01081,2021-03-18,247.03,Debit Card,Tablet,0.41,6,0
TXN0051484,CUST018027,PROD00140,2023-07-07,212.49,Crypto,Desktop,0.36,5,0
TXN0051485,CUST021839,PROD01216,2024-02-09,82.53,Credit Card,Desktop,0.48,9,0
TXN0051486,CUST006704,PROD00726,2023-12-24,469.2,Debit Card,Desktop,0.44,1,0
TXN0051487,CUST008102,PROD01690,2021-01-23,312.47,Crypto,Desktop,0.08,4,0
TXN0051488,CUST020419,PROD01049,2021-08-18,144.43,PayPal,Tablet,0.47,9,1
TXN0051489,CUST004506,PROD00799,2020-06-23,801.59,UPI,Mobile,0.1,6,0
TXN0051490,CUST008673,PROD00781,2022-11-27,376.21,UPI,Mobile,0.5,3,0
TXN0051491,CUST005353,PROD00748,2022-12-06,25.68,Crypto,Mobile,0.35,2,0
TXN0051492,CUST011342,PROD01225,2021-01-04,500.93,UPI,Mobile,0.31,9,0
TXN0051493,CUST013634,PROD01040,2022-04-29,15.69,Debit Card,Tablet,0.16,10,0
TXN0051494,CUST003662,PROD00249,2023-03-07,219.53,Crypto,Desktop,0.07,3,0
TXN0051495,CUST021489,PROD00660,2023-06-06,406.56,Credit Card,Tablet,0.06,2,1
TXN0051496,CUST022072,PROD01046,2022-08-02,352.66,Crypto,Desktop,0.43,4,0
TXN0051497,CUST001210,PROD00332,2019-10-24,461.98,UPI,Desktop,0.22,8,0
TXN0051498,CUST021777,PROD00918,2021-10-06,486.55,PayPal,Desktop,0.28,9,0
TXN0051499,CUST009579,PROD01741,2023-07-24,160.82,Crypto,Tablet,0.47,6,0
TXN0051500,CUST001744,PROD00349,2020-04-15,771.3,PayPal,Mobile,0.13,7,0
TXN0051501,CUST001371,PROD00583,2020-07-19,14.94,Debit Card,Mobile,0.38,10,0
TXN0051502,CUST011356,PROD00893,2020-01-02,281.92,PayPal,Desktop,0.24,9,0
TXN0051503,CUST009334,PROD00498,2020-03-21,334.99,Credit Card,Mobile,0.11,0,0
TXN0051504,CUST020351,PROD01260,2023-05-23,324.2,Credit Card,Tablet,0.43,2,0
TXN0051505,CUST016969,PROD01900,2023-12-04,269.57,PayPal,Tablet,0.34,0,0
TXN0051506,CUST006501,PROD01434,2022-03-17,567.82,UPI,Desktop,0.05,6,0
TXN0051507,CUST002311,PROD00399,2019-05-30,36.87,Crypto,Mobile,0.27,1,0
TXN0051508,CUST005445,PROD01859,2023-09-08,369.99,Crypto,Mobile,0.43,3,0
TXN0051509,CUST010203,PROD01875,2019-07-19,796.76,Credit Card,Mobile,0.03,8,0
TXN0051510,CUST003748,PROD00169,2021-07-31,542.18,Crypto,Desktop,0.21,0,0
TXN0051511,CUST017429,PROD00495,2021-01-16,328.06,Crypto,Tablet,0.4,5,0
TXN0051512,CUST004359,PROD01691,2021-10-24,316.38,Debit Card,Tablet,0.43,4,0
TXN0051513,CUST015385,PROD01135,2023-02-04,609.33,Debit Card,Desktop,0.39,6,0
TXN0051514,CUST019281,PROD00208,2022-11-14,181.31,Credit Card,Desktop,0.15,9,0
TXN0051515,CUST016556,PROD01393,2020-12-30,438.6,UPI,Mobile,0.25,4,0
TXN0051516,CUST016750,PROD00802,2024-04-25,198.24,PayPal,Mobile,0.37,10,0
TXN0051517,CUST001437,PROD00212,2023-10-01,491.69,UPI,Tablet,0.08,4,1
TXN0051518,CUST012207,PROD01083,2023-09-27,351.83,PayPal,Tablet,0.3,4,0
TXN0051519,CUST007822,PROD00056,2021-04-01,535.12,Credit Card,Mobile,0.36,9,0
TXN0051520,CUST020094,PROD01473,2022-11-28,242.65,Credit Card,Desktop,0.42,7,0
TXN0051521,CUST022820,PROD01301,2020-03-18,408.1,Debit Card,Desktop,0.06,0,0
TXN0051522,CUST017764,PROD01716,2020-08-08,739.57,PayPal,Mobile,0.16,7,0
TXN0051523,CUST018223,PROD00838,2023-06-10,645.36,Debit Card,Tablet,0.27,2,0
TXN0051524,CUST010349,PROD01627,2019-09-06,237.7,Credit Card,Desktop,0.35,3,0
TXN0051525,CUST003825,PROD01589,2021-07-19,340.64,Crypto,Tablet,0.37,5,0
TXN0051526,CUST012887,PROD01509,2022-10-26,705.67,Debit Card,Tablet,0.13,4,0
TXN0051527,CUST010503,PROD00602,2020-03-28,297.05,Crypto,Tablet,0.01,8,0
TXN0051528,CUST023658,PROD01805,2020-11-25,479.56,UPI,Mobile,0.35,10,0
TXN0051529,CUST012395,PROD00118,2023-06-20,471.47,UPI,Mobile,0.45,1,0
TXN0051530,CUST010245,PROD01533,2020-03-15,447.89,PayPal,Desktop,0.4,5,0
TXN0051531,CUST017787,PROD00780,2021-03-02,256.82,Credit Card,Desktop,0.31,10,0
TXN0051532,CUST006281,PROD01554,2022-10-02,368.11,Credit Card,Desktop,0.49,0,0
TXN0051533,CUST008740,PROD00665,2024-04-06,477.49,PayPal,Tablet,0.22,1,0
TXN0051534,CUST000032,PROD01746,2020-11-27,9.12,Debit Card,Tablet,0.26,6,0
TXN0051535,CUST004122,PROD01781,2022-10-20,803.51,PayPal,Desktop,0.01,4,0
TXN0051536,CUST003241,PROD00941,2020-06-02,491.08,Credit Card,Mobile,0.47,5,0
TXN0051537,CUST020973,PROD01394,2023-04-07,219.55,Credit Card,Mobile,0.29,10,0
TXN0051538,CUST024662,PROD00670,2020-06-09,622.26,Crypto,Mobile,0.2,0,0
TXN0051539,CUST003503,PROD01029,2020-08-28,688.58,Crypto,Tablet,0.02,3,0
TXN0051540,CUST022164,PROD01939,2020-12-13,61.27,UPI,Desktop,0.18,4,0
TXN0051541,CUST013907,PROD00395,2019-08-15,634.46,UPI,Mobile,0.0,8,0
TXN0051542,CUST009173,PROD00904,2019-03-27,249.35,Debit Card,Tablet,0.16,1,0
TXN0051543,CUST023268,PROD00768,2021-02-15,298.58,Crypto,Desktop,0.48,6,0
TXN0051544,CUST009824,PROD01095,2023-09-11,787.24,Credit Card,Mobile,0.08,5,0
TXN0051545,CUST019192,PROD00246,2022-10-19,640.8,UPI,Mobile,0.27,0,0
TXN0051546,CUST005325,PROD01566,2022-12-02,801.27,Debit Card,Tablet,0.09,7,0
TXN0051547,CUST018145,PROD01556,2021-02-16,433.61,Credit Card,Mobile,0.39,7,0
TXN0051548,CUST003561,PROD00254,2021-09-23,568.55,Crypto,Tablet,0.28,5,0
TXN0051549,CUST024972,PROD01141,2022-06-14,688.98,UPI,Tablet,0.1,4,0
TXN0051550,CUST022186,PROD00405,2021-09-15,95.65,Credit Card,Desktop,0.43,7,0
TXN0051551,CUST012886,PROD00083,2022-11-24,262.93,Credit Card,Tablet,0.39,9,0
TXN0051552,CUST010745,PROD01691,2020-08-25,288.63,Credit Card,Desktop,0.48,5,0
TXN0051553,CUST009761,PROD01171,2023-04-03,338.6,Credit Card,Mobile,0.0,6,0
TXN0051554,CUST015083,PROD00629,2020-06-22,126.49,Credit Card,Tablet,0.23,8,0
TXN0051555,CUST023830,PROD00089,2020-07-01,439.0,UPI,Desktop,0.5,9,0
TXN0051556,CUST018076,PROD01658,2019-12-11,530.1,UPI,Tablet,0.41,3,0
TXN0051557,CUST007891,PROD00996,2023-07-24,560.98,Credit Card,Mobile,0.42,3,0
TXN0051558,CUST007281,PROD01897,2021-02-28,104.11,Debit Card,Desktop,0.31,7,0
TXN0051559,CUST020928,PROD00163,2022-05-10,32.14,UPI,Desktop,0.36,6,0
